,fx,dxy,gold,oil,vix,em_fx,reserves,net_reserves,policy_rate,cpi,fx_returns,fx_vol,em_fx_returns,em_fx_vol,vol_suppression_ratio,cpi_yoy,real_rate,reserve_change,reserve_burn_proxy,ma_50,ma_200,dist_ma_200,log_trend,trend_deviation,ath,dist_ath,vol_adj_ret,fx_accel,regime,vol_score,reserve_score,trend_score,intervention_intensity,position,strategy_returns,carry_returns,trades,costs,net_returns,cum_returns,equity_curve
2015-10-13,2.9286000728607178,94.76000213623048,1165.800048828125,46.65999984741211,17.67,112.6534,113705230.0,156518.0,1.46632,174.07,-0.0015148769446403202,0.11119631671204994,0.00574822947044787,0.06364957217764762,1.7470080773158712,0.0,1.46632,0.0,0.0,2.9449364137649536,2.680654400587082,0.09249445665928967,3.264533961131568,-0.10290408746564458,3.055999994277954,-0.04168845603919489,0.21596739208185534,-0.01530520048726173,0.0,0.9047619047619048,0.5079365079365079,0.6507936507936508,0.6952380952380952,1.0,-0.0015148769446403202,-0.0017857142857142857,2.0,0.001,-0.004300591230354606,0.3830532616953304,38305.32616953304
2015-10-14,2.960930109024048,93.93000030517578,1180.0999755859375,46.63999938964844,18.03,112.5334,113705230.0,156518.0,1.46632,174.07,0.010978926980903823,0.11621276517743627,-0.0010657819317910285,0.06367605240143166,1.8250623396814623,0.0,1.46632,0.0,0.0,2.9485670137405395,2.6838410007953644,0.10324348877096941,3.2673589166023937,-0.09378486275912104,3.055999994277954,-0.031109255704160614,0.22818199876124426,0.012493803925544144,2.0,0.8571428571428572,0.5079365079365079,0.6031746031746031,0.6666666666666667,-1.0,-0.010978926980903823,0.0017857142857142857,2.0,0.001,-0.010193212695189538,0.37914871832528374,37914.87183252838
2015-10-15,2.9116899967193604,94.37000274658205,1187.9000244140625,46.380001068115234,16.05,111.9034,113705230.0,156518.0,1.46632,174.07,-0.016769777502026576,0.1255377982725923,-0.0056140673426203925,0.06430781152759654,1.9521391770379248,0.0,1.46632,0.0,0.0,2.9511000156402587,2.686811600923538,0.08369712104805739,3.2701863166406553,-0.10962565591356437,3.055999994277954,-0.04722185792827205,0.1846024453201728,-0.0277487044829304,0.0,0.6190476190476191,0.5079365079365079,0.7142857142857143,0.5936507936507937,1.0,-0.016769777502026576,-0.0017857142857142857,2.0,0.001,-0.019555491787740863,0.37173427867774117,37173.42786777412
2015-10-16,2.8785998821258545,94.54000091552734,1183.5999755859375,47.2599983215332,15.05,112.0503,113705230.0,156518.0,1.46632,174.07,-0.011429643598919226,0.12628059386732568,0.0013118784915650003,0.06462268151196879,1.95412184874961,0.0,1.46632,0.0,0.0,2.9531664133071898,2.6897136008739473,0.07022542518673136,3.2730161633617514,-0.12050544865955919,3.055999994277954,-0.058049775027573,0.133647544220028,0.00534013390310735,0.0,0.5714285714285714,0.5079365079365079,0.9682539682539683,0.6253968253968254,-1.0,0.011429643598919226,0.0017857142857142857,2.0,0.001,0.012215357884633512,0.3762751459297759,37627.51459297759
2015-10-19,2.894010066986084,94.95999908447266,1173.300048828125,45.88999938964844,14.98,112.5375,113705230.0,156518.0,1.46632,174.07,0.005339082876794037,0.12761390353370936,0.004338621815072004,0.06676723475736769,1.911325277996889,0.0,1.46632,0.0,0.0,2.955453214645386,2.6927198016643525,0.07475351323123752,3.275848458882913,-0.11656167758963992,3.055999994277954,-0.05300717526020275,0.15179871186801197,0.016768726475713265,2.0,0.6666666666666667,0.5079365079365079,0.9047619047619048,0.6507936507936509,-1.0,-0.005339082876794037,0.0017857142857142857,0.0,0.0,-0.0035533685910797514,0.37493810164462504,37493.810164462506
2015-10-20,2.905100107192993,94.8499984741211,1178.0,45.54999923706055,15.75,112.6215,113705230.0,156518.0,1.46632,174.07,0.00382474324273225,0.12908913420738583,0.0007461394294437601,0.06358173780404638,2.030286347397861,0.0,1.46632,0.0,0.0,2.958217215538025,2.69582395195961,0.07762975586045187,3.278683205323201,-0.11394302978819859,3.055999994277954,-0.04937823539512613,0.1433578583419579,-0.001514339634061787,0.0,0.47619047619047616,0.5079365079365079,0.8253968253968254,0.5587301587301587,1.0,0.00382474324273225,-0.0017857142857142857,2.0,0.001,0.001039028957017964,0.37532767318932314,37532.76731893232
2015-10-21,2.899970054626465,95.0500030517578,1167.5999755859375,45.20000076293945,16.7,113.0577,113705230.0,156518.0,1.46632,174.07,-0.0017674390692896888,0.1290007411031836,0.003865668995568406,0.06135012464372569,2.1026972944606164,0.0,1.46632,0.0,0.0,2.9606450176239014,2.6989119517803193,0.07449598447015618,3.2815204048035134,-0.1162724295782322,3.055999994277954,-0.05105691752082437,0.12121052010760958,-0.005592182312021939,1.0,0.4285714285714286,0.5079365079365079,0.9206349206349206,0.5587301587301587,-1.0,0.0017674390692896888,0.0017857142857142857,2.0,0.001,0.0025531533550039744,0.37628594229735235,37628.59422973524
2015-10-22,2.895210027694702,96.33999633789062,1166.5999755859375,45.380001068115234,14.45,112.6871,113705230.0,156518.0,1.46632,174.07,-0.0016427541282972686,0.12439455800762941,-0.003283356541861081,0.056679860493260514,2.1946870885897907,0.0,1.46632,0.0,0.0,2.9630422163009644,2.7019819021224976,0.07151347883581952,3.2843600594465805,-0.11848580079781225,3.055999994277954,-0.05261451795952704,0.10958778456795372,0.00012468494099242017,1.0,0.38095238095238093,0.5079365079365079,0.9682539682539683,0.5492063492063493,0.0,-0.0,0.0,1.0,0.0005,-0.0005,0.3760977993262037,37609.77993262037
2015-10-23,2.871880054473877,97.06999969482422,1163.300048828125,44.599998474121094,14.46,112.6568,113705230.0,156518.0,1.46632,174.07,-0.008090770268673563,0.12434580249200751,-0.00026892230215770754,0.05662666144926955,2.1958879317546542,0.0,1.46632,0.0,0.0,2.9640186166763307,2.704814702272415,0.0617659139685628,3.287202171376971,-0.12634516991971942,3.055999994277954,-0.06024867151466715,0.07509324127192184,-0.006448016140376295,1.0,0.33333333333333337,0.5079365079365079,1.0,0.5365079365079366,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-10-26,2.9100100994110107,96.86000061035156,1167.0,43.97999954223633,15.29,112.4785,113705230.0,156518.0,1.46632,174.07,0.013189665214085027,0.13459347982176373,-0.0015839367462803003,0.055189931161653404,2.4387325185736204,0.0,1.46632,0.0,0.0,2.965578818321228,2.707709902524948,0.07471265540574237,3.2900467427210915,-0.115511016416674,3.055999994277954,-0.047771562545907864,0.10815159120810282,0.02128043548275859,1.0,0.09523809523809523,0.5079365079365079,0.873015873015873,0.4158730158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-10-27,2.888129949569702,96.91000366210938,1166.800048828125,43.20000076293945,15.43,112.7828,113705230.0,156518.0,1.46632,174.07,-0.007547335358681114,0.13582409022102565,0.0027017528985434688,0.05558457174765893,2.443557374834793,0.0,1.46632,0.0,0.0,2.9659664154052736,2.710491251945496,0.06553745469449626,3.2928937756071894,-0.12292040181674288,3.055999994277954,-0.05493129745502989,0.08615549198428443,-0.020737000572766142,1.0,0.04761904761904767,0.5079365079365079,0.9841269841269841,0.41904761904761906,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-10-28,2.9041500091552734,97.77999877929688,1177.0999755859375,45.939998626708984,14.33,112.4876,113705230.0,156518.0,1.46632,174.07,0.005531535266952756,0.13721644111276257,-0.002620851820514634,0.055160566911182055,2.4875821405843146,0.0,1.46632,0.0,0.0,2.9662230157852174,2.7132847023010256,0.07034473997232314,3.2957432721653523,-0.11881789043380078,3.055999994277954,-0.04968913135045947,0.08176344843413738,0.01307887062563387,1.0,0.0,0.5079365079365079,0.9523809523809523,0.39365079365079364,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-10-29,2.919749975204468,97.27999877929688,1147.199951171875,46.060001373291016,14.61,113.0362,113705230.0,156518.0,1.46632,174.07,0.005357236010563616,0.13943878390900208,0.004865128044923675,0.055329062931650366,2.5201725191199236,0.0,1.46632,0.0,0.0,2.9660940170288086,2.7161386024951937,0.07496354292164104,3.298595234527513,-0.11485048403561107,3.055999994277954,-0.044584430408573315,0.10789749113012126,-0.00017429925638913924,1.0,0.0,0.5079365079365079,0.8253968253968254,0.3682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-10-30,2.9347000122070312,96.9499969482422,1141.5,46.59000015258789,15.07,112.569,113705230.0,156518.0,1.46632,174.07,0.00510724988037954,0.14102275182652815,-0.0041417544264693565,0.056596280692118556,2.4917317905338363,0.0,1.46632,0.0,0.0,2.966455216407776,2.719180802106857,0.07925887456000978,3.3014496648274476,-0.1110874584966858,3.055999994277954,-0.03969240258443868,0.1105804234354652,-0.00024998613018407684,1.0,0.04761904761904767,0.5079365079365079,0.7301587301587301,0.3682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-02,2.8469998836517334,96.93000030517578,1135.800048828125,46.13999938964844,14.15,112.4965,113705230.0,156518.0,1.46632,174.07,-0.030339470135641127,0.17267577230710351,-0.0006442569163883629,0.056345791877819976,3.0645726424704987,0.0,1.46632,0.0,0.0,2.9643112134933474,2.721601001024246,0.0460754102384202,3.304306565200779,-0.13839717124469,3.055999994277954,-0.0683900886837539,0.043173536914299475,-0.035446720016020665,1.0,0.0,0.5079365079365079,1.0,0.4031746031746032,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-03,2.823829889297486,97.16000366210938,1114.199951171875,47.900001525878906,14.54,112.1118,113705230.0,156518.0,1.46632,174.07,-0.008171687113174361,0.17214123243979315,-0.003425522353171543,0.05432606367910895,3.168667501046831,0.0,1.46632,0.0,0.0,2.961848611831665,2.7239401006698607,0.03667106651980365,3.3071659377849802,-0.14614810916056284,3.055999994277954,-0.0759718931332405,0.02467562611752367,0.022167783022466768,1.0,0.0,0.5079365079365079,1.0,0.4031746031746032,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-04,2.8281400203704834,97.9499969482422,1106.5,46.31999969482422,15.51,112.5096,113705230.0,156518.0,1.46632,174.07,0.0015251786465220933,0.17261796699417875,0.0035419636408948983,0.0560598744099805,3.079171489607317,0.0,1.46632,0.0,0.0,2.959601411819458,2.7262651002407075,0.03736794346257127,3.3100277847193698,-0.1455842052364348,3.055999994277954,-0.07456150992608478,0.03370254329590759,0.009696865759696454,1.0,0.04761904761904767,0.5079365079365079,0.9841269841269841,0.41904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-05,2.8633999824523926,97.94000244140624,1104.4000244140625,45.20000076293945,15.05,112.6224,113705230.0,156518.0,1.46632,174.07,0.01239046485357186,0.1784525577382223,0.0010020788643028463,0.05373379555390897,3.3210488092021713,0.0,1.46632,0.0,0.0,2.9583204126358034,2.7286475002765656,0.04938434963188503,3.312892108145121,-0.13567967534698794,3.055999994277954,-0.06302356419705014,0.05225578715482308,0.010865286207049766,1.0,0.0,0.5079365079365079,0.9523809523809523,0.39365079365079364,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-06,2.8589999675750732,99.16000366210938,1087.5999755859375,44.290000915527344,14.33,113.2503,113705230.0,156518.0,1.46632,174.07,-0.0015378218170261145,0.17767120255982924,0.005559783164827876,0.05691125674950506,3.1218991234343876,0.0,1.46632,0.0,0.0,2.9573124122619627,2.7308650505542755,0.04692099926167738,3.3157589102052585,-0.13775396673876691,3.055999994277954,-0.06446335964389502,0.0577813671531127,-0.013928286670597975,1.0,0.09523809523809523,0.5079365079365079,0.9523809523809523,0.43174603174603177,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-09,2.9200899600982666,98.9800033569336,1087.9000244140625,43.869998931884766,16.52,113.7996,113705230.0,156518.0,1.46632,174.07,0.02114252205963472,0.18593853825749818,0.004838593381307211,0.054775211877694484,3.3945745143382258,0.0,1.46632,0.0,0.0,2.957353210449219,2.733264499902725,0.06835249943874457,3.318628193044663,-0.12009125752070432,3.055999994277954,-0.04447317880699119,0.08430261913722653,0.022680343876660836,1.0,0.0,0.5079365079365079,0.873015873015873,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-10,2.919830083847046,99.29000091552734,1088.199951171875,44.209999084472656,15.29,113.6093,113705230.0,156518.0,1.46632,174.07,-8.89999347376611e-05,0.17949222840336107,-0.0016736376141846183,0.055369776345717436,3.2417004410971195,0.0,1.46632,0.0,0.0,2.957430810928345,2.7357098507881163,0.06730254416632937,3.3214999588100675,-0.12093026642906252,3.055999994277954,-0.04455821684747133,0.08614974005519767,-0.021231521994372383,1.0,0.09523809523809523,0.5079365079365079,0.8888888888888888,0.41904761904761906,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-11,2.914060115814209,99.01000213623048,1084.699951171875,42.93000030517578,16.06,113.6093,113705230.0,156518.0,1.46632,174.07,-0.0019780865654889586,0.17954166284700468,0.0,0.05222633597073653,3.4377610358805466,0.0,1.46632,0.0,0.0,2.957074213027954,2.73827220082283,0.06419665471480733,3.3243742096500672,-0.12342596469578827,3.055999994277954,-0.04644629539578304,0.0552064555439685,-0.0018890866307512974,1.0,0.0,0.5079365079365079,0.9047619047619048,0.38412698412698415,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-12,2.8732199668884277,98.6500015258789,1080.800048828125,41.75,18.37,113.6214,113705230.0,156518.0,1.46632,174.07,-0.01411399700829607,0.1808279931737268,0.00010649969402401285,0.05196835618202469,3.4795788525686198,0.0,1.46632,0.0,0.0,2.955703811645508,2.740338600873947,0.04849085655769047,3.3272509477151138,-0.1364582918335263,3.055999994277954,-0.05981021849861361,0.024666823156062157,-0.012135910442807112,1.0,0.0,0.5079365079365079,0.9365079365079365,0.3904761904761905,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-13,2.862920045852661,98.98999786376952,1080.800048828125,40.7400016784668,20.08,113.791,113705230.0,156518.0,1.46632,174.07,-0.0035912415257436806,0.17230541679988773,0.0014915636213619543,0.04710925176832476,3.6575706540035124,0.0,1.46632,0.0,0.0,2.9535562133789064,2.742474150657654,0.0439186984373668,3.330130175157521,-0.14029785766040212,3.055999994277954,-0.06318061151401025,-0.003522314753038694,0.010522755482552389,1.0,0.0,0.5079365079365079,0.9682539682539683,0.39682539682539686,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-16,2.877929925918579,99.44000244140624,1083.699951171875,41.7400016784668,18.16,114.0429,113705230.0,156518.0,1.46632,174.07,0.005229160957829359,0.16899358592458383,0.0022112609461755585,0.04733569503310377,3.57010889575826,0.0,1.46632,0.0,0.0,2.9504078102111815,2.744505000114441,0.048615297038473025,3.333011894131464,-0.13653775704015986,3.055999994277954,-0.058269001535599774,-0.008063750944718454,0.00882040248357304,1.0,0.04761904761904767,0.5079365079365079,0.9206349206349206,0.40634920634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-17,2.881230115890503,99.62999725341795,1068.699951171875,40.66999816894531,18.84,113.9317,113705230.0,156518.0,1.46632,174.07,0.0011460665476183214,0.16794192038005964,-0.0009755473532490975,0.045945005361340926,3.655281331654157,0.0,1.46632,0.0,0.0,2.9474316120147703,2.746537500619888,0.04904087974047864,3.3358961067929838,-0.13629500930098842,3.055999994277954,-0.05718909643805295,-0.027291604657413683,-0.004083094410211038,1.0,0.04761904761904767,0.5079365079365079,0.8888888888888888,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-18,2.869040012359619,99.6500015258789,1068.800048828125,40.75,16.85,113.9502,113705230.0,156518.0,1.46632,174.07,-0.004239843179554219,0.16782376310009936,0.00016236480423083345,0.045963919079019165,3.6512065651230494,0.0,1.46632,0.0,0.0,2.9446304130554197,2.7484111511707305,0.043890398689986676,3.3387828152999846,-0.14069282997018173,3.055999994277954,-0.061178004668978506,-0.02897701867787874,-0.00538590972717254,1.0,0.09523809523809523,0.5079365079365079,0.9682539682539683,0.43492063492063493,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-19,2.860359907150269,98.98999786376952,1078.0,40.540000915527344,16.99,113.2845,113705230.0,156518.0,1.46632,174.07,-0.003030024774787188,0.16799183204613408,-0.005859157113242277,0.04936678740484505,3.4029322319168513,0.0,1.46632,0.0,0.0,2.9409066104888915,2.7502224004268645,0.040046763747655444,3.341672021812241,-0.1440333197035144,3.055999994277954,-0.06401835323756579,-0.05781124308705576,0.0012098184047670307,1.0,0.2857142857142857,0.5079365079365079,0.9682539682539683,0.5111111111111111,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-20,2.843519926071167,99.56999969482422,1076.4000244140625,40.38999938964844,15.47,113.0658,113705230.0,156518.0,1.46632,174.07,-0.005904763249000353,0.16895363316181858,-0.00193240360675896,0.04841438941804945,3.4897400378828425,0.0,1.46632,0.0,0.0,2.9374314069747927,2.7521025002002717,0.0332173041753506,3.3445637284913934,-0.14980841840506007,3.055999994277954,-0.06952881826067873,-0.06382725260778417,-0.0028747384742131648,1.0,0.19047619047619047,0.5079365079365079,1.0,0.4793650793650794,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-23,2.8299400806427,99.8000030517578,1066.800048828125,41.75,15.62,113.3278,113705230.0,156518.0,1.46632,174.07,-0.004787156813073426,0.1675534203480446,0.0023145540948565925,0.04895034650112039,3.4229261348376685,0.0,1.46632,0.0,0.0,2.933314208984375,2.753972350358963,0.027584783221892357,3.347457937500956,-0.15460025682790463,3.055999994277954,-0.07397248496679576,-0.06835355659343183,0.0011176064359269267,1.0,0.33333333333333337,0.5079365079365079,1.0,0.5365079365079366,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-24,2.8495500087738037,99.52999877929688,1074.300048828125,42.869998931884766,15.93,113.0082,113705230.0,156518.0,1.46632,174.07,0.006905551642821475,0.1623218451332944,-0.002824121769568107,0.049728594787976706,3.264155076679148,0.0,1.46632,0.0,0.0,2.929185209274292,2.7559458005428312,0.03396445902983125,3.350354651006312,-0.1494780984102941,3.055999994277954,-0.06755562365533599,-0.04791075293381915,0.011692708455894901,1.0,0.5238095238095238,0.5079365079365079,0.9682539682539683,0.6063492063492064,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-25,2.874000072479248,99.8000030517578,1070.5,43.040000915527344,15.19,113.1323,113705230.0,156518.0,1.46632,174.07,0.008543722719733266,0.16370842992000847,0.0010975478736243744,0.049026913803328256,3.339154297509441,0.0,1.46632,0.0,0.0,2.9260712099075317,2.7580583012104034,0.042037462086266394,3.3532538711747204,-0.1429220145886476,3.055999994277954,-0.0595549483440714,-0.021651035455540313,0.001638171076911791,1.0,0.47619047619047616,0.5079365079365079,0.9047619047619048,0.5746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-26,2.883699893951416,99.8000030517578,1070.5,43.040000915527344,15.19,113.1323,113705230.0,156518.0,1.46632,174.07,0.003369342169660764,0.16291846924162995,0.0,0.04799206499328737,3.3946959620182477,0.0,1.46632,0.0,0.0,2.9237910079956055,2.7602602505683898,0.044720291631054614,3.3561556001753163,-0.1407728849637426,3.055999994277954,-0.056380922987288064,-0.020936883763703736,-0.005174380550072502,1.0,0.4285714285714286,0.5079365079365079,0.8888888888888888,0.5523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-27,2.9280900955200195,100.0199966430664,1056.199951171875,41.709999084472656,15.12,113.5378,113705230.0,156518.0,1.46632,174.07,0.015276210908105258,0.17072274993497025,0.0035778907988064444,0.04662759879372088,3.661409859217556,0.0,1.46632,0.0,0.0,2.9222098112106325,2.762634700536728,0.05989043536995559,3.3590598401791087,-0.12830070471031246,3.055999994277954,-0.0418553334415683,0.007179159771186089,0.011906868738444494,1.0,0.0,0.5079365079365079,0.746031746031746,0.35238095238095235,0.0,0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-11-30,2.925649881362915,100.16999816894533,1065.800048828125,41.650001525878906,16.13,113.5789,113705230.0,156518.0,1.46632,174.07,-0.0008337282858791176,0.16978078569707541,0.0003619284750848628,0.043858207831275475,3.871129124797571,0.0,1.46632,0.0,0.0,2.9206358098983767,2.7650004494190217,0.05810105093387916,3.3619665933589897,-0.12978020449636424,3.055999994277954,-0.04265383284002168,-0.0036918527563118246,-0.016109939193984374,1.0,0.0,0.5079365079365079,0.746031746031746,0.35238095238095235,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-12-01,2.910449981689453,99.8000030517578,1063.800048828125,41.849998474121094,14.67,113.3605,113705230.0,156518.0,1.46632,174.07,-0.005208935555721848,0.13146678365968242,-0.0019247434991402801,0.044471687785448265,2.9561905609235755,0.0,1.46632,0.0,0.0,2.918774809837341,2.7671935987472533,0.05176955562742481,3.364875861889727,-0.13504982021686435,3.055999994277954,-0.04762762200949883,-0.01850412334915468,-0.0043752072698427305,2.0,0.9523809523809523,0.5079365079365079,0.746031746031746,0.7333333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.3760977993262037,37609.77993262037
2015-12-02,2.8882598876953125,99.98999786376952,1054.199951171875,39.939998626708984,15.91,113.536,113705230.0,156518.0,1.46632,174.07,-0.007653496315947125,0.1310203111272984,0.0015469611474741036,0.042421042773306196,3.088568846066746,0.0,1.46632,0.0,0.0,2.916003608703613,2.769320647716522,0.04294888714922309,3.3677876479479742,-0.14238657848419947,3.055999994277954,-0.05488877843478983,-0.048678634650701956,-0.002444560760225277,0.0,0.8571428571428572,0.5079365079365079,0.8888888888888888,0.7238095238095239,1.0,-0.007653496315947125,-0.0017857142857142857,1.0,0.0005,-0.009939210601661412,0.3723596840918792,37235.96840918792
2015-12-03,2.8880999088287354,97.62000274658205,1061.699951171875,41.08000183105469,18.11,113.6253,113705230.0,156518.0,1.46632,174.07,-5.5390894007101736e-05,0.13106617161710524,0.0007862255111242418,0.04106638289818204,3.191568440348502,0.0,1.46632,0.0,0.0,2.9130234050750734,2.771325147151947,0.042136795747982174,3.3707019537122656,-0.14317553183603926,3.055999994277954,-0.054941127540443196,-0.09089602488941217,0.007598105421940024,2.0,0.8095238095238095,0.5079365079365079,0.9047619047619048,0.707936507936508,-1.0,5.5390894007101736e-05,0.0017857142857142857,2.0,0.001,0.0008411051797213873,0.3726728777508883,37267.28777508883
2015-12-04,2.882390022277832,98.3499984741211,1084.5,39.970001220703125,14.81,113.4661,113705230.0,156518.0,1.46632,174.07,-0.0019789960584289546,0.12462407370192534,-0.0014020788641043946,0.04151583811409481,3.0018441000620175,0.0,1.46632,0.0,0.0,2.9097254037857057,2.7732147467136383,0.03936776828897597,3.373618781363023,-0.1456088523691236,3.055999994277954,-0.056809545917928306,-0.09130810256229464,-0.001923605164421853,0.0,0.9047619047619048,0.5079365079365079,0.9365079365079365,0.7523809523809524,1.0,-0.0019789960584289546,-0.0017857142857142857,2.0,0.001,-0.00476471034414324,0.370897199435287,37089.7199435287
2015-12-07,2.8891899585723877,98.66000366210938,1076.4000244140625,37.650001525878906,15.84,114.3666,113705230.0,156518.0,1.46632,174.07,0.002356352840451622,0.12462477476702095,0.007904964381613904,0.04579448289333136,2.7213927725160305,0.0,1.46632,0.0,0.0,2.9066544008255004,2.77513024687767,0.041100669715609696,3.376538133082553,-0.14433368003021754,3.055999994277954,-0.05458443586973202,-0.07455895205861723,0.004335348898880577,2.0,0.9523809523809523,0.5079365079365079,0.9047619047619048,0.765079365079365,-1.0,-0.002356352840451622,0.0017857142857142857,2.0,0.001,-0.0015706385547373362,0.3703146539940098,37031.46539940098
2015-12-08,2.91117000579834,98.47000122070312,1076.300048828125,37.5099983215332,17.6,114.7856,113705230.0,156518.0,1.46632,174.07,0.0075788925416062705,0.1033604517521091,0.0036569622020080285,0.04453895657615056,2.3206751953290237,0.0,1.46632,0.0,0.0,2.9038197994232178,2.7770825469493867,0.04828356974705258,3.3794600110550523,-0.1385694766988867,3.055999994277954,-0.04739201202578322,-0.0842721638933971,0.005222539701154648,2.0,0.9523809523809523,0.5079365079365079,0.7777777777777778,0.7396825396825396,1.0,0.0075788925416062705,-0.0017857142857142857,2.0,0.001,0.004793178255891985,0.3720896381413721,37208.963814137205
2015-12-09,2.9098401069641113,97.3499984741211,1077.5999755859375,37.15999984741211,19.61,114.8028,113705230.0,156518.0,1.46632,174.07,-0.0004569306122494126,0.1033657675331475,0.0001498333542303767,0.04390712617281476,2.354191142601967,0.0,1.46632,0.0,0.0,2.901253800392151,2.778968597650528,0.04709355457425041,3.382384417466606,-0.1397074525480544,3.055999994277954,-0.047827188346698996,-0.06782860273458195,-0.008035823153855683,0.0,0.9047619047619048,0.5079365079365079,0.7777777777777778,0.7206349206349206,1.0,-0.0004569306122494126,-0.0017857142857142857,0.0,0.0,-0.0022426448979636984,0.3712551732128092,37125.517321280924
2015-12-10,2.912600040435791,97.94000244140624,1073.0999755859375,36.7599983215332,19.34,114.8898,113705230.0,156518.0,1.46632,174.07,0.0009480333360313785,0.10321531785578099,0.0007575342362832746,0.04387735279241969,2.3523597320030802,0.0,1.46632,0.0,0.0,2.8990394020080568,2.7807214975357057,0.047426016239654686,3.3853113545051925,-0.13963599343390215,3.055999994277954,-0.04692406875348978,-0.07787780454199054,0.001404963948280791,2.0,0.9047619047619048,0.5079365079365079,0.7619047619047619,0.7174603174603175,-1.0,-0.0009480333360313785,0.0017857142857142857,2.0,0.001,-0.0001623190503170929,0.371194911425668,37119.4911425668
2015-12-11,2.924329996109009,97.56999969482422,1076.9000244140625,35.619998931884766,24.39,115.8534,113705230.0,156518.0,1.46632,174.07,0.004019226336592728,0.09033592729283679,0.008352190674727098,0.05150094383861966,1.7540635289308126,0.0,1.46632,0.0,0.0,2.8970338010787966,2.782314497232437,0.051042216477624795,3.3882408243606825,-0.13691790291772066,3.055999994277954,-0.04308573246579969,-0.0830844339102849,0.00307119300056135,0.0,0.9523809523809523,0.5079365079365079,0.6984126984126984,0.7238095238095237,1.0,0.004019226336592728,-0.0017857142857142857,2.0,0.001,0.001233512050878443,0.3716527848221363,37165.27848221363
2015-12-14,2.967989921569824,97.5999984741211,1064.699951171875,36.310001373291016,22.73,115.9308,113705230.0,156518.0,1.46632,174.07,0.01481953631587764,0.100858091514998,0.000667862631507766,0.05146607720384672,1.9597003889672706,0.0,1.46632,0.0,0.0,2.8964675998687746,2.7840409469604492,0.06607265414332579,3.3911728292248435,-0.1247895430182928,3.055999994277954,-0.028799107615484196,-0.038095411326587975,0.010800309979284911,2.0,0.9047619047619048,0.5079365079365079,0.5555555555555556,0.6761904761904762,-1.0,-0.01481953631587764,0.0017857142857142857,2.0,0.001,-0.014033822030163352,0.3664370757829279,36643.707578292786
